;The Lift's Basic Skeleton,,,,
CreateMeshBuilder,,,,
AddVertex,5,-4,0,
AddVertex,5,3.8,0,
AddVertex,7,3.8,0,
AddVertex,7,-4,0,
AddFace2,0,1,2,3
SetColor,100,0,0,100
,,,,
CreateMeshBuilder,,,,
AddVertex,5,-4,0,
AddVertex,5,3.8,0,
AddVertex,5,3.8,2,
AddVertex,5,-4,2,
AddFace2,3,2,1,0
SetColor,100,0,0,
,,,,
CreateMeshBuilder,,,,
AddVertex,5,-4,2,
AddVertex,5,3.8,2,
AddVertex,7,3.8,2,
AddVertex,7,-4,2,
AddFace2,3,2,1,0
SetColor,100,0,0,100
,,,,
CreateMeshBuilder,,,,
AddVertex,7,-4,0,
AddVertex,7,3.8,0,
AddVertex,7,3.8,2,
AddVertex,7,-4,2,
AddFace2,0,1,2,3
SetColor,100,0,0,
,,,,
;The Lift's Doors,,,,
CreateMeshBuilder,,,,
AddVertex,5.5,1.17,-0.02,
AddVertex,5.5,3.17,-0.02,
AddVertex,6,3.17,-0.02,
AddVertex,6,1.17,-0.02,
AddFace2,0,1,2,3
LoadTexture,psd_door.png,,,
SetTextureCoordinates,0,1,1,
SetTextureCoordinates,1,1,0,
SetTextureCoordinates,2,0,0,
SetTextureCoordinates,3,0,1,
SetDecalTransparentColor,0,0,255,
,,,,
CreateMeshBuilder,,,,
AddVertex,6,1.17,-0.02,
AddVertex,6,3.17,-0.02,
AddVertex,6.5,3.17,-0.02,
AddVertex,6.5,1.17,-0.02,
AddFace2,0,1,2,3
LoadTexture,psd_door.png,,,
SetTextureCoordinates,0,0,1,
SetTextureCoordinates,1,0,0,
SetTextureCoordinates,2,1,0,
SetTextureCoordinates,3,1,1,
SetDecalTransparentColor,0,0,255,
,,,,
CreateMeshBuilder,,,,
AddVertex,5.5,-4,2.02,
AddVertex,5.5,-2,2.02,
AddVertex,6,-2,2.02,
AddVertex,6,-4,2.02,
AddFace2,3,2,1,0
LoadTexture,psd_door.png,,,
SetTextureCoordinates,0,1,1,
SetTextureCoordinates,1,1,0,
SetTextureCoordinates,2,0,0,
SetTextureCoordinates,3,0,1,
SetDecalTransparentColor,0,0,255,
,,,,
CreateMeshBuilder,,,,
AddVertex,6,-4,2.02,
AddVertex,6,-2,2.02,
AddVertex,6.5,-2,2.02,
AddVertex,6.5,-4,2.02,
AddFace2,3,2,1,0
LoadTexture,psd_door.png,,,
SetTextureCoordinates,0,0,1,
SetTextureCoordinates,1,0,0,
SetTextureCoordinates,2,1,0,
SetTextureCoordinates,3,1,1,
SetDecalTransparentColor,0,0,255,
