
CreateMeshBuilder,
AddVertex,0,-0.17,0
AddVertex,0,-0.17,25.5
AddVertex,34,-0.17,25.5
AddVertex,34,-0.17,0
AddFace2,3,2,1,0
LoadTexture,wall_tl0.bmp
SetTextureCoordinates,0,0,0.5
SetTextureCoordinates,1,1,0.5
SetTextureCoordinates,2,1,0
SetTextureCoordinates,3,0,0

CreateMeshBuilder,
AddVertex,0,5,0
AddVertex,0,5,25.5
AddVertex,34,5,25.5
AddVertex,34,5,0
AddFace2,3,2,1,0
LoadTexture,wall_tl0.bmp
SetTextureCoordinates,0,0,0.5
SetTextureCoordinates,1,1,0.5
SetTextureCoordinates,2,1,0
SetTextureCoordinates,3,0,0
