CreateMeshBuilder,,,,
AddVertex,-0.05,0,0,
AddVertex,-0.05,1.6,0,
AddVertex,2.15,1.6,0,
AddVertex,2.15,0,0,
AddFace2,0,1,2,3
SetColor,0,0,0,100
,,,,
CreateMeshBuilder,,,,
AddVertex,0.4,1,-0.01,
AddVertex,0.4,1.4,-0.01,
AddVertex,1.6,1.4,-0.01,
AddVertex,1.6,1,-0.01,
AddFace2,0,1,2,3
LoadTexture,danger.bmp,,,
SetTextureCoordinates,0,0,1,
SetTextureCoordinates,1,0,0,
SetTextureCoordinates,2,1,0,
SetTextureCoordinates,3,1,1,
,,,,
CreateMeshBuilder,,,,
AddVertex,0.4,1,0.01,
AddVertex,0.4,1.4,0.01,
AddVertex,1.6,1.4,0.01,
AddVertex,1.6,1,0.01,
AddFace2,3,2,1,0
SetColor,60,60,60,
